v1001,копируй,copy,text,print,draw,paint,xerox,,как в русском,КОПИруй,,
n3244,разница,difference,complaint,description,different,condition,explanation,n3244,между чем разница?,РАЗНИЦА между ДИФФЕРЕНЦиалами,,
n3245,описание,description,write,scam,quote,evidence,notification,n3245,дает описание чему?,дает ОПИСАНИЕ ДИСКРИминаЦИи,,
n3246,объяснение,explanation,quote,saying,telling,exploration,consequence,v3016,объяснение чего?,ОБЪЯСНЕНИЕ бывшего (EX) ПЛАНА,,
n3247,начало,beginning,comment,began,starry,star,hen,n3247,кто стоит в начале?,в НАЧАЛЕ стоит БЕГУН,,
n3248,движение,movement,graduate,evolution,moving,branch,snowflake,n3248,движение происходит в данный..,ДВИЖЕНИЕ происходит в данный МОМЕНТ,,
n3249,команда,crew,tumor,view,crack,crawl,collide,n3249,команда встала в..,КОМАНДА встала в КРУг,,
n3251,пламя,flame,shimer,light,thunder,frame,flavour,n3251,что в пламени?,в ПЛАМЕНИ ФЛАМастер,,
n3252,спешка,hurry,mess,mass,disorder,disorientated,loss,v2083,кто в спешке?,в СПЕШКЕ ГАРРИ Поттер,,
n3253,состояние,condition,form,sentence,shape,reflexion,health,n2180,состояние воздуха - ...,СОСТОЯНИЕ воздуха - КОНДИЦИОНер,,
n3254,букет,bunch,bench,brunch,spring,add,branch,n3254,куда положила букет?,БУКЕТ положила в БАНОЧку,,
n3255,приговор,sentence,maintenance,widow,scam,clay,compromise,n3255,кому вынесли приговор?,ПРИГОВОР вынесли САНТЕ,,
n3259,разум,mind,trash,fear,head,mine,hand,n3259,что полезно для разума?,для РАЗУМА полезен МИНДаль,,
n3260,точка,point,broom,pearl,pun,dirt,dust,n3260,"надо поставить точку,чтобы решить..","надо поставить ТОЧКУ,чтобы решить ПОНТ",,
n3261,этаж,floor,ceiling,wall,hanger,handle,chandelier,n3261,где этажные дома?,ЭТАЖные дома во ФЛОРиде,,
n3262,вред,harm,hurt,fat,pain,ruining,trash,n3262,в Исламе вред - это..,в Исламе ВРЕД - это ХАРаМ,,
n3263,ночной кошмар,nightmare,fear,terrible,insomnia,intention,horror,,как в русском,НАЧной кошМАР,,
n3264,грех,sin,degree,cost,point,fire,flame,v3228,грех перепутать косинус с..,ГРЕХ перепутать косинус с СИНусом,,
n3205,особенность,feature,range,special,loaf,pupil,humiliation,,особенность. Синоним,ОСОБЕННОСТЬ. Синоним ФИШКА,,
n3258,градус,degree,scam,grade,temper,fog,pearl,n3242,что можно измерить градусами?,ГРАДУСАМИ можно измерить ДЕГРАдацию,,
n3257,родник,spring,summer,detail,scam,maintenance,fall,n3257,в родник она..,в РОДНИК она СПРЫГНула,,
n3265,намерение,intention,cavier,invent,pollution,wanted,need,n3265,какое у него намерение?,НАМЕРЕНИЕ у него ИНТЕНСИвНое,,
n3214,обязанность,duty,owe,crash,decision,discovery,ability,n3214,кто выполняет обязанности?,ОБЯЗАННОСТИ выполняют ДЕТИ,,
n3266,крышка,cap,side,shut,hat,top,bottom,n3266,крышка на голове - это..,КРЫШКА на голове - это КЕПка,,
n3219,решение (проблемы),solution,pupil,development,journey,decide,sideburn,n3219,у кого есть решение?,РЕШЕНИЕ есть у СОЛнЫШкА,,
n3267,штука (тыс. $),grand,great,piece,part,hundred,bunch,n3267,штука баксов - это..,ШТУКА баксов - это ГРАНДиозно,,
n1001.0,объект,objects,object,round,build,subject,phone,,как в русском,ОБЪЕКТ,объектЫ (мн.ч),объектЫ - objectS
n1002.0,океан,oceans,ocean,sea,see,waterfall,river,,как в русском,ОКЕАН,океанЫ (мн.ч),океанЫ - oceanS
n1003.0,инструмент,instruments,instrument,musician,instructions,note,melody,,как в русском,ИНСТРУМЕНТ,инструментЫ (мн.ч),инструментЫ - instrumentS
n1004.0,жакет,jackets,jacket,clothes,skirts,skull,tie,,как в русском,ЖАКЕТ,жакетЫ (мн.ч),жакетЫ - jacketS
n1005.0,карточка,cards,card,kettles,cart,board,car,,как в русском,КАРТочка,карточкИ (мн.ч),карточкИ - cardS
n1007.0,субмарина,submarines,submarine,motorcycle,ship,wheel,bike,,как в русском,СУБМАРИНа,субмаринЫ (мн.ч),субмаринЫ - submarineS
n1008.0,символ,symbols,symbol,symptom,numb,numerous,number,,как в русском,СИМВОЛ,символЫ (мн.ч),символЫ - symbolS
n1009.0,струна,strings,string,thick,strange,tickle,thread,,как в русском,СТРуНа,струнЫ (мн.ч),струнЫ - stringS
n1010.0,автобус,buses,bus,auto,car,train,vehicle,,как в русском,автоБУС,автобусЫ (мн.ч),автобусЫ - buseS
n1011.0,телефон,phones,phone,smart,rings,teleport,line,,как в русском,телеФОН,телефонЫ (мн.ч),телефонЫ - phoneS
n1012.0,приз,prizes,prize,award,champ,price,cost,,как в русском,ПРИЗ,призЫ (мн.ч),призЫ - prizeS
n1013.0,роза,roses,rose,flower,pink,red,tulip,,как в русском,РОЗа,розЫ (мн.ч),розЫ - roseS
n1014.0,линия,lines,line,queue,lonely,wait,shape,,как в русском,ЛИНия,линиИ (мн.ч),линиИ - lineS
n1015.0,фотография,photos,photo,show,picnics,painting,pain,,как в русском,ФОТОграфия,фотографиИ (мн.ч),фотографиИ - photoS
n1016.0,бутылка,bottles,bottle,beetle,dish,better,cap,,как в русском,БУТЫЛка,бутылкИ (мн.ч),бутылкИ - bottleS
n1017.0,портрет,portraits,portrait,part,porter,port,picture,,как в русском,ПОРТРЕТ,портретЫ (мн.ч),портретЫ - portraitS
n1019.0,кепка,caps,cap,hat,hot,cup,can,,как в русском,КЕПка,кепкИ (мн.ч),кепкИ - capS
n1020.0,файл,files,file,document,fail,phile,fell,,как в русском,ФАЙЛ,файлЫ (мн.ч),файлЫ - fileS
n1021.0,машина,machines,machine,transport,care,bus,march,,как в русском,МАШИНа,машинЫ (мн.ч),машинЫ - machineS
n1023.0,компьютер,computers,computer,item,device,technology,machine,,как в русском,КОМПЬЮТЕР,компьютерЫ (мн.ч),компьютерЫ - computerS
n1024.0,униформа,uniforms,uniform,jacket,dress,dress up,tie,,как в русском,УНИФОРМа,униформЫ (мн.ч),униформЫ - uniformS
n1025.0,гардероб,wardrobes,wardrobe,guard,cupboard,board,dress,,как в русском,ГАРДЕРОБ,гардеробЫ (мн.ч),гардеробЫ - wardrobeS
n1026.0,батарея,batteries,battery,better,butter,charge,change,,как в русском,БАТАРЕя,батареИ (мн.ч),батареИ - batterieS
n1027.0,дисплей,displays,display,dispensary,screw,mirrors,glass,,как в русском,ДИСПЛЕЙ,дисплеИ (мн.ч),дисплеИ - displayS
n1028.0,группа,groups,group,community,grab,command,grubs,,как в русском,ГРУПпа,группЫ (мн.ч),группЫ - groupS
n1029.0,бомба,bombs,bomb,bulls,rocket,grenade,arm,,как в русском,БОМБа,бомбЫ (мн.ч),бомбЫ - bombS
n1030.0,термос,thermoses,thermos,term,kitchen,bottle,terminal,,как в русском,ТЕРМОС,термосЫ (мн.ч),термосЫ - thermoseS
n1031.0,кáбель,cables,cable,line,cab,film,electricity,,как в русском,КАБЕЛь,кáбелИ (мн.ч),кáбелИ - cableS
n1032.0,фильтр,filters,filter,film,flats,flirt,feel,,как в русском,ФИЛЬТР,фильтрЫ (мн.ч),фильтрЫ - filterS
n1033.0,ваза,vases,vase,flower,sill,wise,pot,,как в русском,ВАЗа,вазЫ (мн.ч),вазЫ - vaseS
n1036.0,свитер,sweaters,sweater,skirt,cloth,close,short,,как в русском,СВИТЕР,свитерЫ (мн.ч),свитерЫ - sweaterS
n1037.0,маска,masks,mask,task,heads,hat,face,,как в русском,МАСКа,маскИ (мн.ч),маскИ - maskS
n1038.0,таблетка,tablets,tablet,spoon,chair,table,peel,,как в русском,ТАБЛЕТка,таблеткИ (мн.ч),таблеткИ - tabletS
n1039.0,матрас,mattresses,mattress,sofa,table,bed,blanket,,как в русском,МАТРАС,матрасЫ (мн.ч),матрасЫ - mattresseS
n1040.0,чек,checks,check,clear,document,bee,paper,,как в русском,ЧЕК,чекИ (мн.ч),чекИ - checkS
n1041.0,фигура,figures,figure,sugar,cigar,form,play,,как в русском,ФИГУРа,фигурЫ (мн.ч),фигурЫ - figureS
n1042.0,ручка,pens,pen,knife,pencil,eraser,mark,n1042,ручка и..,РУЧКА и ПЕНь,ручкИ (мн.ч),ручкИ - penS
n1043.0,сумка,bags,bag,pocket,beg,back pack,purse,n1043,из чего сумка?,СУМКА из БЕГемота,сумкИ (мн.ч),сумкИ - bagS
n1044.0,дверь,doors,door,wind,close,lock,handle,n1044,что в двери?,в ДВЕРИ ДЫРа,дверИ (мн.ч),дверИ - doorS
n1045.0,книга,books,book,booking,copybook,handbook,notebook,n1045,из чего книга?,КНИГА из бамБУКа,книгИ (мн.ч),книгИ - bookS
n1046.0,платье,dresses,dress,short,skirt,shirt,cloth,n1046,кто в платье?,в ПЛАТЬЕ ДРЕССировщик,платьЯ (мн.ч),платьЯ - dresseS
n1047.0,диван (для сидения),sofas,sofa,armchair,divine,chair,tablet,n1047,кто на диване?,на ДИВАНЕ СОФЬЯ,диванЫ (мн.ч),диванЫ - sofaS
n1048.0,круг,circles,circle,round,cross,around,ground,n1048,что рисует круги?,рисует КРУГИ ЦИРКуЛь,кругИ (мн.ч),кругИ - circleS
n1049.0,облако,clouds,cloud,skies,blue,whiteness,heaven,n1049,"ай-облако,т.е. i..","ай-ОБЛАКО,т.е. - i CLOUD",облакА (мн.ч),облакА - cloudS
n1050.0,доска,boards,board,bird,tree,chair,table,v1149,снежная ДОСКА - snow..,снежная ДОСКА - snow BOARD,доскИ (мн.ч),доскИ - boardS
n1051.0,цветок,flowers,flower,color,plant,tree,grass,n1051,ЦВЕТОчный декор - это..,ЦВЕТОчный декор - это ФЛОРистика,цветЫ (мн.ч),цветЫ - flowerS
n1054.0,карандаш,pencils,pencil,pen,stylus,pan,council,n1054,что нарисовано карандашом?,нарисован КАРАНДАШОМ ПАНЦИрь,карандашИ (мн.ч),карандашИ - pencilS
n1055.0,стул,chairs,chair,couch,table,leg,sofa,n1055,из чего стул?,СТУЛ из слоновьего ЧЕРепа,стульЯ (мн.ч),стульЯ - chairS
n1056.0,окно,windows,window,chandelier,room,door,widow,n1056,"система ""окна"" на компьютере","система ""ОКНА"" (WINDOWs) на компьютере",окнА (мн.ч),окнА - windowS
n1057.0,машина,cars,car,boot,trailer,truck,mushroom,n1057,что делает на машине ворона?,ворона на МАШИНЕ КАРкает,машинЫ (мн.ч),машинЫ - carS
n1058.0,мяч,balls,ball,round,toy,bells,foot,v1043,"игра ""ступня-мяч"" - ...","игра ""ступня-МЯЧ"" - ""футБОЛ""",мячИ (мн.ч),мячИ - ballS
n1059.0,стол,tables,table,stole,stool,steel,chair,n1059,что на столе?,на СТОЛе ТАБЛетки,столЫ (мн.ч),столЫ - tableS
n1060.0,самолет,planes,plane,same,helicopter,air,plan,n1060,"самолёт,т.е. аэро...",САМОЛЕТ т.е. аэроПЛАН,самолетЫ (мн.ч),самолетЫ - planeS
n1052.0,планшет,tablets,tablet,plan,phone,bag,plant,n1052,что на планшете?,на ПЛАНШЕТе ТАБЛЕТка,планшетЫ (мн.ч),планшетЫ - tabletS
n1061.0,нос,noses,nose,head,ear,cheek,chin,,как в русском,НОС,носЫ (мн.ч),носЫ - noseS
n1062.0,вена,veins,vein,cell,vienne,blood,heart,,как в русском,ВЕНа,венЫ (мн.ч),венЫ - veinS
n1063.0,бровь,brows,brow,lid,eye,chin,moustache,,как в русском,БРОВь,бровИ (мн.ч),бровИ - browS
n1064.0,жест,gestures,gesture,signature,just,print,show,,как в русском,ЖЕСТ,жестЫ (мн.ч),жестЫ - gestureS
n1065.0,палец,fingers,finger,hand,nail,wrist,fine,n1065,что из-за пальца?,из-за ПАЛЬЦА ФИНГАл,пальцЫ (мн.ч),пальцЫ - fingerS
n1066.0,рука (от запястья),hands,hand,head,arms,army,shoulder,n1066,"магазин: ""вторая рука"" - second ..","магазин: ""вторая РУКА"" - second HAND",рукИ (мн.ч),рукИ - handS
n1067.0,сердце,hearts,heart,hard,head,love,red,n1067,"у собак не холодное сердце,а горячее","у собак не холодное СЕРДЦЕ,а горячее (HOT)",сердцА (мн.ч),сердцА - heartS
n1068.0,улыбка,smiles,smile,laugh,smiley,laughter,smell,v1153,улыбка в телефоне..,УЛЫБКА в телефоне СМАЙЛик,улыбкИ (мн.ч),улыбкИ - smileS
n1069.0,лицо,faces,face,makeup,facial,head,lash,n1069,лицо дома - это ...,ЛИЦО дома - это ФАСад,лицА (мн.ч),лицА - faceS
n1070.0,тело,bodies,body,hair,hand,head,form,v1119,телостроение - ...,ТЕЛОстроение - БОДИбилдинг,телА (мн.ч),телА - bodieS
n1071.0,мышца,muscles,muscle,biceps,leg,fist,body,n1071,в чем мышцы?,МЫШЦЫ в МАСЛе,мышцЫ (мн.ч),мышцЫ - muscleS
n1072.0,бицепс,bicepses,biceps,triceps,muscle,brain,heart,,как в русском,БИЦЕПС,бицепсЫ (мн.ч),бицепсЫ - bicepseS
n1006.0,клоун,clowns,clown,clone,joker,clones,comic,,как в русском,КЛОУН,клоунЫ (мн.ч),клоунЫ - clownS
n1073.0,оппонент,opponents,opponent,enemy,friend,mate,against,,как в русском,ОППОНЕНТ,оппонентЫ (мн.ч),оппонентЫ - opponentS
n1074.0,идиот,idiots,idiot,silly,guy,foolish,gay,,как в русском,ИДИОТ,идиотЫ (мн.ч),идиотЫ - idiotS
n1075.0,ассистент,assistants,assistant,assist,assistance,assisting,help,,как в русском,АССИСТЕНТ,ассистентЫ (мн.ч),ассистентЫ - assistantS
n1076.0,атлет,athletes,athlete,asleep,author,athletic,sports,,как в русском,АТЛЕТ,атлетЫ (мн.ч),атлетЫ - athleteS
n1077.0,автор,authors,author,letter,writer,reader,idol,,как в русском,АВТОР,авторЫ (мн.ч),авторЫ - authorS
n1078.0,эгоист,egoists,egoist,self,center,egoism,selfish,,как в русском,ЭГОИСТ,эгоистЫ (мн.ч),эгоистЫ - egoistS
n1079.0,астронавт,astronauts,astronaut,cosmic,space,cosmetics,air,,как в русском,АСТРОНАВТ,астронавтЫ (мн.ч),астронавтЫ - astronautS
n1080.0,дочка,daughters,daughter,boy,girl,niece,nephew,,как в русском,ДОЧА,дочкИ (мн.ч),дочкИ - daughterS
n1081.0,бандит,bandits,bandit,man,boy,guys,criminal,,как в русском,БАНДИТ,бандитЫ (мн.ч),бандитЫ - banditS
n1082.0,сын,sons,son,daughter,cousin,Sun,sunny,,как в русском,СЫН,сыновьЯ (мн.ч),сыновьЯ - sonS
n1083.0,коллега,colleagues,colleague,classmate,mate,director,manager,,как в русском,КОЛЛЕГа,коллегИ (мн.ч),коллегИ - colleagueS
n1084.0,фанат,fans,fan,fool,fun,idol,funny,,как в русском,ФАНат,фанатЫ (мн.ч),фанатЫ - fanS
n1085.0,пассажир,passengers,passenger,pass,seat,belt,driver,,как в русском,ПАССАЖИР,пассажирЫ (мн.ч),пассажирЫ - passengerS
n1086.0,пациент,patients,patient,patience,illness,hospital,medicine,,как в русском,ПАЦИЕНТ,пациентЫ (мн.ч),пациентЫ - patientS
n1087.0,модель,models,model,mirror,mode,middle,beauty,,как в русском,МОДЕЛь,моделИ (мн.ч),моделИ - modelS
n1089.0,сцена,scenes,scene,science,scar,scenario,art,,как в русском,СЦЕНа,сценЫ (мн.ч),сценЫ - sceneS
n1090.0,демон,demons,demon,muse,help,hell,evil,,как в русском,ДЕМОН,демонЫ (мн.ч),демонЫ - demonS
n1091.0,муза,muses,muse,minus,music,romance,song,,как в русском,МУЗа,музЫ (мн.ч),музЫ - museS
n1092.0,монстр,monsters,monster,strange,ugly,strong,killer,,как в русском,МОНСТР,монстрЫ (мн.ч),монстрЫ - monsterS
n1093.0,дантист,dentists,dentist,doctor,stomatology,nurse,tooth,,как в русском,ДАНТИСТ,дантистЫ (мн.ч),дантистЫ - dentistS
n1094.0,мать,mothers,mother,sister-in-law,aunt,uncle,father,,как в русском,МАТь,матерИ (мн.ч),матерИ - motherS
n1095.0,брат,brothers,brother,mother,bother,father,rather,,как в русском,БРАТ,братьЯ (мн.ч),братьЯ - brotherS
n1096.0,сестра,sisters,sister,mother,cousins,brother,niece,,как в русском,СЕСТРа,сестрЫ (мн.ч),сестрЫ - sisterS
n1097.0,доктор,doctors,doctor,drug,medicine,dig,duck,,как в русском,ДОКТОР,докторА (мн.ч),докторА - doctorS
n1098.0,гигант,giants,giant,man,geek,big,huge,,как в русском,ГИгАНТ,гигантЫ (мн.ч),гигантЫ - giantS
n1099.0,политик,politicians,politician,politics,polite,official,deputy,,как в русском,ПОЛИТИк,политикИ (мн.ч),политикИ - politicianS
n1100.0,чемпион,champions,champion,challenge,ship,company,champagne,,как в русском,ЧЕМПИОН,чемпионЫ (мн.ч),чемпионЫ - championS
n1101.0,гений,geniuses,genius,stupid,wise,brain,smart,,как в русском,ГЕНИй,гениИ (мн.ч),гениИ - geniuseS
n1102.0,партнер,partners,partner,panther,pair,paix,pants,,как в русском,ПАРТНЕР,партнерЫ (мн.ч),партнерЫ - partnerS
n1103.0,тренер,trainers,trainer,trained,couch,sofa,training,,как в русском,ТРЕНЕР,тренерЫ (мн.ч),тренерЫ - trainerS
n1104.0,кассир,cashiers,cashier,trash,safe,cash,money,,как в русском,КАССИР,кассирЫ (мн.ч),кассирЫ - cashierS
n1105.0,курьер,couriers,courier,delivery,deliver,currant,current,,как в русском,КУРЬЕР,курьерЫ (мн.ч),курьерЫ - courierS
n1106.0,публика,publics,public,publish,puberty,poverty,tactic,,как в русском,ПУБЛИКа,публикИ (мн.ч),публикИ - publicS
n1109.0,отец,fathers,father,brother,mother,dead,death,n1109,папа и лунная..,ПАПА и лунная ФАЗА,отцЫ (мн.ч),отцЫ - fatherS
n1110.0,друг,friends,friend,amor,friendly,brother,ami,n1110,кто его друг?,его ДРУГ ФРАНЦуз,друзьЯ (мн.ч),друзьЯ - friendS
n1111.0,женщина,women,woman,man,girl,lady,womans,n1111,где женщина?,ЖЕНЩИНА в тУМАНе,женщинЫ (мн.ч),женщинЫ - womEn
n1112.0,муж,husbands,husband,wife,man,men,cousin,n1112,кто муж?,МУЖ - ХОЗяйственный БАНДит,мужьЯ (мн.ч),мужьЯ - husbandS
n1113.0,дедушка,grandfathers,grandfather,great pa,father,old men,gentleman,n1113,дедушка и лунная..,ДЕДУШКА и лунная ГРАНДиозная ФАЗА,дедушкИ (мн.ч),дедушкИ - grandfatherS
n1114.0,преступник,criminals,criminal,breaker,murderer,lawless,prisoner,n1114,"преступник,т.е..","ПРЕСТУПНИК,т.е. КРИМИНАЛ",преступникИ (мн.ч),преступникИ - criminalS
n1115.0,бабушка,grandmothers,grandmother,grandfather,mother,grand,aunt,n1115,бабушка - это..,БАБУШКА - это ГРАНДиозная МАть,бабушкИ (мн.ч),бабушкИ - grandmotherS
n1117.0,семья,families,family,familiar,famous,friend,unit,n1117,у семьи одна..,у СЕМЬИ одна ФАМИЛИя,семьИ (мн.ч),семьИ - familieS
n1118.0,имя,names,name,nail,sure,call,last,,"имя товара,т.е. ...","ИМЯ товара,т.е. НАИМенование",именА (мн.ч),именА - nameS
n1119.0,жена,wifes,wife,lover,sibling,girl,aunt,n1119,чем пользуется жена?,ЖЕНА пользуется ВАЙФаем,женЫ (мн.ч),женЫ - wifeS
n1120.0,мужчина,men,man,husband,mans,boy,woman,n1120,нежный мужчина - ...,нежный МУЖЧИНА - джентльМЕН,мужчинЫ (мн.ч),мужчинЫ - mEn
n1121.0,малыш,babies,baby,children,teenager,sweety,handsome,n1121,кто нашел малыша?,МАЛЫША нашла БАБА-Яга,малышИ (мн.ч),малышИ - babieS
n1402.0,мальчик,boys,boy,man,girl,men,kid,n1402,что делает мальчик?,МАЛЬЧИК БОИтся,мальчикИ (мн.ч),мальчикИ - boyS
n1403.0,девочка,girls,girl,woman,lady,men,aunt,n1403,у девочки болит..,у ДЕВОЧКИ болит ГОРЛо,девочкИ (мн.ч),девочкИ - girlS
n1122.0,тигр,tygers,tyger,cat,lion,Tyga,panther,,как в русском,ТИГР,тигрЫ (мн.ч),тигрЫ - tygerS
n1123.0,кот,cats,cat,crop,cut,Kate,dog,,как в русском,КОТ,котЫ (мн.ч),котЫ - catS
n1124.0,животное,animals,animal,beast,insect,mammal,mouse,,в Диснее животные какие?,в Диснее ЖИВОТНЫЕ АНИМАционные,животнЫЕ (мн.ч),животнЫЕ - animalS
n1125.0,паук,spiders,spider,insects,powder,spite,pidgin,n1125,человек-паук на англ..,человек-ПАУК на англ. SPIDER-man,паукИ (мн.ч),паукИ - spiderS
n1126.0,мышь,mice,mouse,cat,toe,nice,dog,n1126,Мики мышь - ...,Мики МЫШЬ - Мики МАУС,мышИ (мн.ч),мышИ - mice
n1127.0,собака,dogs,dog,dig,wolf,duck,horse,n1127,горячая собака - хот ...,горячая СОБАКА - хот ДОГ,собакИ (мн.ч),собакИ - dogS
n1128.0,лев,lions,lion,lioness,tiger,cat,cheetah,n1128,что кушает лев?,ЛЕВ кушает ЛЁН,львЫ (мн.ч),львЫ - lionS
n1129.0,комар,mosquitos,mosquito,bite,fly,bee,insect,n1129,что ставят от комаров?,от КОМАРОВ ставят МОСКИТную сетку,комарЫ (мн.ч),комарЫ - mosquitoS
n1130.0,обезьяна,monkeys,monkey,jungle,banana,sign,money,n1130,что любит обезьяна?,ОБЕЗЬЯНА любит МАНКУ,обезьянЫ (мн.ч),обезьянЫ - monkeyS
n1131.0,омлет,omelettes,omelette,eggs,fried,boiled,egg,,как в русском,ОМЛЕТ,омлетЫ (мн.ч),омлетЫ - omeletteS
n1133.0,коктейль,cocktails,cocktail,juice,drink,beer,alcohol,,как в русском,КОКТЕЙЛЬ,коктейлИ (мн.ч),коктейлИ - cocktailS
n1135.0,рецепт,recipes,recipe,recycle,recent,cuisine,cook,,как в русском,РЕЦЕПт,рецептЫ (мн.ч),рецептЫ - recipeS
n1136.0,салат,salads,salad,soup,select,salt,green,,как в русском,САЛАТ,салатЫ (мн.ч),салатЫ - saladS
n1138.0,вафля,wafers,wafer,bottle,water,dessert,battle,,как в русском,ВАФля,вафлИ (мн.ч),вафлИ - waferS
n1139.0,лимон,lemons,lemon,melon,yellow,fruit,lime,,как в русском,ЛИМОН,лимонЫ (мн.ч),лимонЫ - lemonS
n1141.0,помидор,tomatos,tomato,salad,potato,onion,pomme d'or,n1141,"подмидор,т.е..","ПОМИДОР,т.е. ТОМАТ",помидорЫ (мн.ч),помидорЫ - tomatoS
n1142.0,яблоко,apples,apple,oranges,lemon,lime,lemonade,n1142,"компания ""яблоко"" - ...","компания ""ЯБЛОКО"" - ""APPLE""",яблокИ (мн.ч),яблокИ - appleS
n1143.0,напиток,drinks,drink,drank,cock,cocktail,drunk,v1120,с каким звуком пьет напиток?,"НАПИТОК пьет со звуком ""ДРЫНК-ДРЫНК""",напиткИ (мн.ч),напиткИ - drinkS
n1144.0,торт,cakes,cake,sweet,candy,lollipop,pie,n1144,Торт - это с кремом ...,ТОРТ - это с кремом КЕКс,тортЫ (мн.ч),тортЫ - cakeS
n1145.0,черешня,cherries,cherry,fruit,berry,peach,juice,,как в русском,ЧЕРешня,черешнИ (мн.ч),черешнИ - cherrieS
n1146.0,адрес,addresses,address,map,point,destination,destiny,,как в русском,АДРЕС,адресА (мн.ч),адресА - addresseS
n1147.0,офис,offices,office,suit,tie,festivals,officially,,как в русском,ОФИС,офисЫ (мн.ч),офисЫ - officeS
n1148.0,организация,organizations,organization,corps,organize,optimization,organic,,как в русском,ОРГАНИЗАция,организациИ (мн.ч),организациИ - organizationS
n1149.0,квартира,apartments,apartment,depart,departure,apart,house,,"квартира,т.е..","КВАРТИРА,т.е. АПАРТАМЕНТы",квартирЫ (мн.ч),квартирЫ - apartmentS
n1151.0,банк,banks,bank,banker,banking,account,banque,,как в русском,БАНК,банкИ (мн.ч),банкИ - bankS
n1152.0,фирма,firms,firm,pharm,brand,pharmacy,plant,,как в русском,ФИРМа,фирмЫ (мн.ч),фирмЫ - firmS
n1153.0,база,bases,base,basement,found,basics,built,,как в русском,БАЗа,базЫ (мн.ч),базЫ - baseS
n1154.0,лаборатория,labs,lab,labor,nurse,doc,hospital,,как в русском,ЛАБоратория,лабораториИ (мн.ч),лабораториИ - labS
n1155.0,зоопарк,zoos,zoo,animal,park,zoom,zoology,,как в русском,ЗООпарк,зоопаркИ (мн.ч),зоопаркИ - zooS
n1156.0,стадион,stadiums,stadium,bar,stage,stand,gym,,как в русском,СТАДИОн,стадионЫ (мн.ч),стадионЫ - stadiumS
n1157.0,гараж,garages,garage,underground,car,floor,basement,,как в русском,ГАРАЖ,гаражИ (мн.ч),гаражИ - garageS
n1158.0,компания,companies,company,state,compare,stage,garden,,как в русском,КОМПАНИя,компаниИ (мн.ч),компаниИ - companieS
n1159.0,ресторан,restaurants,restaurant,bar,rest,shops,coffee,,как в русском,РЕСТОРАН,ресторанЫ (мн.ч),ресторанЫ - restaurantS
n1160.0,платформа,platforms,platform,formal,plate,train,placed,,как в русском,ПЛАТФОРМа,платформЫ (мн.ч),платформЫ - platformS
n1161.0,регион,regions,region,district,religion,state,city,,как в русском,РЕГИОН,регионЫ (мн.ч),регионЫ - regionS
n1162.0,класс,classes,class,Klein,school,graduation,graduate,,как в русском,КЛАСС,классЫ (мн.ч),классЫ - classeS
n1163.0,отель,hotels,hotel,hostel,hospital,room,house,,как в русском,ОТЕЛЬ,отелИ (мн.ч),отелИ - hotelS
n1164.0,клуб,clubs,club,key,café,halls,clue,,как в русском,КЛУБ,клубЫ (мн.ч),клубЫ - clubS
n1165.0,колледж,colleges,college,school,study,collect,colleague,,как в русском,КОЛЛЕДЖ,колледжИ (мн.ч),колледжИ - collegeS
n1166.0,станция,stations,station,bush,stop,statue,status,,как в русском,СТАНЦИЯ,станциИ (мн.ч),станциИ - stationS
n1167.0,балкон,balconies,balcony,hall,way,peril,roof,,как в русском,БАЛКОН,балконЫ (мн.ч),балконЫ - balconieS
n1168.0,вулкан,volcanos,volcano,lava,hump,fires,hill,,как в русском,ВУЛКАН,вулканЫ (мн.ч),вулканЫ - volcanoS
n1169.0,буфет,buffets,buffet,cafe,kitchen,buffer,beefcake,,как в русском,БУФЕТ,буфетЫ (мн.ч),буфетЫ - buffetS
n1170.0,бар,bars,bar,part,bad,barrel,alcohol,,как в русском,БАР,барЫ (мн.ч),барЫ - barS
n1171.0,дом,houses,house,appartment,flat,country,floor,n1171,что от детей дома?,от детей ДОМА ХАОС,домА (мн.ч),домА - houseS
n1172.0,кинотеатр,cinemas,cinema,cine,theatre,club,film place,n1172,где кинотеатр?,КИНОТЕАТР на СЕНОвАле,кинотеатрЫ (мн.ч),кинотеатрЫ - cinemaS
n1173.0,площадь,squares,square,cube,place,space,tower,n1173,что есть на площади?,на ПЛОЩАДИ есть СКВЕР,площадИ (мн.ч),площадИ - squareS
n1174.0,строение,buildings,building,roof,stand,basement,built,v1119,тело строение - боди..,тело СТРОЕНИЕ - боди БИЛИДИНГ,строениЯ (мн.ч),строениЯ - buildingS
n1175.0,мир,worlds,world,work,word,pee,global,n1175,"кто это для мира ""Гарри Поттер""?","для МИРа ""Гарри Поттер"" это ВОЛДеморт",мирЫ (мн.ч),мирЫ- worldS
n1176.0,река,rivers,river,rival,lake,ocean,see,n1176,рекой она..,РЕКОЙ она РИВЕт,рекИ (мн.ч),рекИ - riverS
n1177.0,улица,streets,street,build,stream,strike,appartment,n1177,что делают с улицей?,УЛИЦУ СТРОЯТ,улицЫ (мн.ч),улицЫ - streetS
n1178.0,магазинчик,shops,shop,prison,marvel,buy,sell,n1178,что делают в магазинчике?,в МАГАЗИНЧИКЕ делают ШОПпинг,магазинчикИ (мн.ч),магазинчикИ - shopS
